TIC ID,Sector,class,confidence
4164712,45,Eclipsing Binaries,0.95696765
374211629,52,Eclipsing Binaries,0.95696461
234387434,46,Eclipsing Binaries,0.95695347
160224493,47,Eclipsing Binaries,0.95686513
371241950,38,Eclipsing Binaries,0.9568643
376993642,51,Eclipsing Binaries,0.95685607
436123173,55,Eclipsing Binaries,0.95685053
369369081,39,Eclipsing Binaries,0.95684582
30493589,37,Eclipsing Binaries,0.95674413
83355650,38,Eclipsing Binaries,0.95670289
410985858,37,Eclipsing Binaries,0.95667571
275181200,45,Eclipsing Binaries,0.9566614
267751402,54,Eclipsing Binaries,0.95663118
3563154,54,Eclipsing Binaries,0.95662355
75262942,41,Eclipsing Binaries,0.95655906
167524561,37,Eclipsing Binaries,0.95655745
283494215,55,Eclipsing Binaries,0.95655143
229581160,51,Eclipsing Binaries,0.95645547
260043723,36,Eclipsing Binaries,0.95645034
349924623,35,Eclipsing Binaries,0.95642155
207005954,33,Eclipsing Binaries,0.95640892
167172088,33,Eclipsing Binaries,0.95634478
167418903,34,Eclipsing Binaries,0.95631045
162731667,37,Eclipsing Binaries,0.95624012
281636721,36,Eclipsing Binaries,0.95623523
150410524,50,Eclipsing Binaries,0.95622915
91504454,45,Eclipsing Binaries,0.95615077
453892431,37,Eclipsing Binaries,0.95613641
60150225,45,Eclipsing Binaries,0.95611542
41173515,29,Eclipsing Binaries,0.9561072
234376896,46,Eclipsing Binaries,0.95609367
322902048,38,Eclipsing Binaries,0.95599419
349071261,44,Eclipsing Binaries,0.95596778
295440174,35,Eclipsing Binaries,0.95593435
300651846,39,Eclipsing Binaries,0.95589626
74990459,43,Eclipsing Binaries,0.95589405
269201635,32,Eclipsing Binaries,0.95587468
175476265,28,Eclipsing Binaries,0.95584601
243243095,44,Eclipsing Binaries,0.95584017
150496429,40,Eclipsing Binaries,0.95582205
8239863,54,Eclipsing Binaries,0.95580173
319305604,35,Eclipsing Binaries,0.95569152
236345690,51,Eclipsing Binaries,0.95563358
159024431,53,Eclipsing Binaries,0.95560986
125553052,46,Eclipsing Binaries,0.95560247
259353953,34,Eclipsing Binaries,0.95559961
404851207,34,Eclipsing Binaries,0.95558828
206558215,28,Eclipsing Binaries,0.95558506
278954452,42,Eclipsing Binaries,0.955576
232646332,50,Eclipsing Binaries,0.95556074
350598110,53,Eclipsing Binaries,0.95555574
393498784,54,Eclipsing Binaries,0.95554137
294667961,29,Eclipsing Binaries,0.95552897
301610563,46,Eclipsing Binaries,0.95548719
2771065,43,Eclipsing Binaries,0.95547217
192931939,36,Eclipsing Binaries,0.95544428
453892431,38,Eclipsing Binaries,0.95543408
152481120,37,Eclipsing Binaries,0.95543003
446434165,51,Eclipsing Binaries,0.95536858
452508760,41,Eclipsing Binaries,0.95534444
393981596,49,Eclipsing Binaries,0.9553414
307210383,29,Eclipsing Binaries,0.95532811
32997224,36,Eclipsing Binaries,0.95531625
24529650,33,Eclipsing Binaries,0.95530766
311918550,45,Eclipsing Binaries,0.95526785
167418903,29,Eclipsing Binaries,0.95521879
268342242,35,Eclipsing Binaries,0.95521367
232646332,41,Eclipsing Binaries,0.95521224
31020013,31,Eclipsing Binaries,0.95520627
261105031,39,Eclipsing Binaries,0.95514166
159834975,28,Eclipsing Binaries,0.95511752
402325063,42,Eclipsing Binaries,0.95511383
73876957,54,Eclipsing Binaries,0.95509869
393716445,50,Eclipsing Binaries,0.95508415
352096649,54,Eclipsing Binaries,0.95506197
336006032,40,Eclipsing Binaries,0.95504498
348843066,29,Eclipsing Binaries,0.95491558
97707053,33,Eclipsing Binaries,0.95491475
356840454,38,Eclipsing Binaries,0.95489985
141462268,34,Eclipsing Binaries,0.95489538
4164712,44,Eclipsing Binaries,0.95487994
151920165,36,Eclipsing Binaries,0.95483941
59954919,33,Eclipsing Binaries,0.95483053
360438392,36,Eclipsing Binaries,0.95481879
134041897,34,Eclipsing Binaries,0.95479238
383553469,40,Eclipsing Binaries,0.95472074
238170789,28,Eclipsing Binaries,0.95469588
53492455,33,Eclipsing Binaries,0.95469141
63948721,34,Eclipsing Binaries,0.95469046
158719398,36,Eclipsing Binaries,0.9546864
231913022,28,Eclipsing Binaries,0.95466512
438365330,43,Eclipsing Binaries,0.9546172
238570141,34,Eclipsing Binaries,0.95453531
439772549,54,Eclipsing Binaries,0.954456568
91844977,48,Eclipsing Binaries,0.95440716
4164712,46,Eclipsing Binaries,0.95439315
192829471,33,Eclipsing Binaries,0.9543075
259389219,31,Eclipsing Binaries,0.95425224
446964703,39,Eclipsing Binaries,0.95421958
137841692,50,Eclipsing Binaries,0.95420545
270491865,54,Eclipsing Binaries,0.95417452
83666256,39,Eclipsing Binaries,0.95415205
337406139,39,Eclipsing Binaries,0.95412749
8463369,54,Eclipsing Binaries,0.95410907
291341321,33,Eclipsing Binaries,0.95410246
142159627,37,Eclipsing Binaries,0.95406944
242681986,54,Eclipsing Binaries,0.95406902
393495970,46,Eclipsing Binaries,0.9540295
410985858,38,Eclipsing Binaries,0.95402646
33100834,33,Eclipsing Binaries,0.95402563
60378895,35,Eclipsing Binaries,0.95397031
275181200,46,Eclipsing Binaries,0.95396012
72092926,33,Eclipsing Binaries,0.953957677
175262042,45,Eclipsing Binaries,0.95395565
288734853,50,Eclipsing Binaries,0.95395476
326751253,38,Eclipsing Binaries,0.95393223
150437932,33,Eclipsing Binaries,0.95385706
423124942,34,Eclipsing Binaries,0.95378917
150442268,37,Eclipsing Binaries,0.95378244
158671360,36,Eclipsing Binaries,0.95378166
258354968,49,Eclipsing Binaries,0.95376682
243243095,46,Eclipsing Binaries,0.95375597
150454298,40,Eclipsing Binaries,0.95371008
238636628,34,Eclipsing Binaries,0.95365167
263952924,39,Eclipsing Binaries,0.95363528
233465120,50,Eclipsing Binaries,0.95363331
343154278,39,Eclipsing Binaries,0.95361882
394654926,27,Eclipsing Binaries,0.95361024
142785278,41,Eclipsing Binaries,0.95360756
41339007,39,Eclipsing Binaries,0.95358497
270678887,45,Eclipsing Binaries,0.95355368
60150225,44,Eclipsing Binaries,0.95350099
393640897,50,Eclipsing Binaries,0.95349783
153935773,48,Eclipsing Binaries,0.95346165
141186909,35,Eclipsing Binaries,0.95339173
142591571,40,Eclipsing Binaries,0.95338809
125131290,34,Eclipsing Binaries,0.95335966
149253984,34,Eclipsing Binaries,0.95331246
149253984,32,Eclipsing Binaries,0.95330495
150437932,34,Eclipsing Binaries,0.95329404
329118946,52,Eclipsing Binaries,0.95327234
49687454,29,Eclipsing Binaries,0.9532432
468964533,34,Eclipsing Binaries,0.95323426
376993642,49,Eclipsing Binaries,0.95323163
91928718,33,Eclipsing Binaries,0.95315093
288734853,48,Eclipsing Binaries,0.9531424
142505108,38,Eclipsing Binaries,0.95313048
60150225,46,Eclipsing Binaries,0.95312744
33840782,39,Eclipsing Binaries,0.95301557
260646994,37,Eclipsing Binaries,0.95299751
83711318,43,Eclipsing Binaries,0.95293838
288286226,37,Eclipsing Binaries,0.95283997
232646332,53,Eclipsing Binaries,0.95281023
281636721,35,Eclipsing Binaries,0.9528057
393981596,50,Eclipsing Binaries,0.95279574
268342242,34,Eclipsing Binaries,0.95274878
150496429,53,Eclipsing Binaries,0.95273793
206283627,42,Eclipsing Binaries,0.95270979
385348935,46,Eclipsing Binaries,0.95270616
259594634,31,Eclipsing Binaries,0.95269412
429563474,44,Eclipsing Binaries,0.95266694
405228534,43,Eclipsing Binaries,0.95265526
32868990,32,Eclipsing Binaries,0.95261049
167107045,33,Eclipsing Binaries,0.95260215
229581160,49,Eclipsing Binaries,0.95253372
427463438,32,Eclipsing Binaries,0.95252126
443970332,46,Eclipsing Binaries,0.95249552
251257228,33,Eclipsing Binaries,0.95247656
438395678,45,Eclipsing Binaries,0.95245343
75592670,43,Eclipsing Binaries,0.95242101
303833577,55,Eclipsing Binaries,0.95239472
243000982,54,Eclipsing Binaries,0.95237839
141867042,37,Eclipsing Binaries,0.95237309
159117779,41,Eclipsing Binaries,0.95236284
309718806,47,Eclipsing Binaries,0.95232821
75391400,39,Eclipsing Binaries,0.952313542
162689341,51,Eclipsing Binaries,0.95230681
272944623,54,Eclipsing Binaries,0.95230639
303526026,43,Eclipsing Binaries,0.95229375
301925364,29,Eclipsing Binaries,0.95228976
232367637,33,Eclipsing Binaries,0.952277
1272578878,39,Eclipsing Binaries,0.95223343
71599403,55,Eclipsing Binaries,0.95222706
219894657,47,Eclipsing Binaries,0.952215791
456938870,43,Eclipsing Binaries,0.95218891
149253984,29,Eclipsing Binaries,0.95216089
125587282,33,Eclipsing Binaries,0.95211291
354557067,32,Eclipsing Binaries,0.95209813
466204759,27,Eclipsing Binaries,0.9520902
216649528,39,Eclipsing Binaries,0.95205414
219505163,52,Eclipsing Binaries,0.95191717
51563005,54,Eclipsing Binaries,0.95190853
24372538,55,Eclipsing Binaries,0.95190525
84551635,43,Eclipsing Binaries,0.95188665
158629367,53,Eclipsing Binaries,0.95185161
167524561,36,Eclipsing Binaries,0.95178366
319483099,42,Eclipsing Binaries,0.95171732
133493449,34,Eclipsing Binaries,0.95171279
250973557,42,Eclipsing Binaries,0.95171118
404851207,35,Eclipsing Binaries,0.9516601
242522948,38,Eclipsing Binaries,0.95161057
309643671,39,Eclipsing Binaries,0.9515515
158574501,54,Eclipsing Binaries,0.95155132
348843066,32,Eclipsing Binaries,0.95154893
49669244,33,Eclipsing Binaries,0.95150018
301610563,45,Eclipsing Binaries,0.95148933
234085680,33,Eclipsing Binaries,0.95146734
293435756,27,Eclipsing Binaries,0.951433
233576902,47,Eclipsing Binaries,0.95140463
402318089,42,Eclipsing Binaries,0.95138943
377078206,40,Eclipsing Binaries,0.95133579
259270495,47,Eclipsing Binaries,0.95132154
348843066,33,Eclipsing Binaries,0.95128101
396720367,29,Eclipsing Binaries,0.95127809
268319623,47,Eclipsing Binaries,0.95126051
301925364,38,Eclipsing Binaries,0.95122457
316775995,54,Eclipsing Binaries,0.95122135
220478843,36,Eclipsing Binaries,0.95120764
163041160,37,Eclipsing Binaries,0.951177
49701369,33,Eclipsing Binaries,0.95116979
334901244,53,Eclipsing Binaries,0.95113617
66497310,29,Eclipsing Binaries,0.95109195
393498784,41,Eclipsing Binaries,0.95108849
159347266,53,Eclipsing Binaries,0.950996697
153077621,30,Eclipsing Binaries,0.95097494
265139392,34,Eclipsing Binaries,0.95088911
150442268,36,Eclipsing Binaries,0.95085984
357232604,53,Eclipsing Binaries,0.95083666
452175339,41,Eclipsing Binaries,0.95080131
456938870,44,Eclipsing Binaries,0.95079637
360438392,37,Eclipsing Binaries,0.95079559
32868990,33,Eclipsing Binaries,0.95077801
250982705,42,Eclipsing Binaries,0.95069927
192829471,32,Eclipsing Binaries,0.95062977
288734853,47,Eclipsing Binaries,0.95062709
382581210,29,Eclipsing Binaries,0.95061684
281786735,29,Eclipsing Binaries,0.95060694
310167990,51,Eclipsing Binaries,0.95059907
387444364,44,Eclipsing Binaries,0.9503727
41328441,41,Eclipsing Binaries,0.95036298
159591403,38,Eclipsing Binaries,0.95029992
435575236,41,Eclipsing Binaries,0.95027882
142441071,41,Eclipsing Binaries,0.95022392
109518927,54,Eclipsing Binaries,0.95019656
25118854,31,Eclipsing Binaries,0.95010239
142785278,40,Eclipsing Binaries,0.95007896
206311113,29,RR Lyrae,0.99999022
16281705,51,RR Lyrae,0.99998951
300892362,37,RR Lyrae,0.99998713
309850209,51,RR Lyrae,0.99997199
16281705,50,RR Lyrae,0.99996197
142383896,49,RR Lyrae,0.99995232
142383896,41,RR Lyrae,0.99995172
309850209,49,RR Lyrae,0.9999485
142383896,48,RR Lyrae,0.9999305
309850209,50,RR Lyrae,0.99991584
284428973,52,RR Lyrae,0.99991286
376689735,49,RR Lyrae,0.99987829
16371155,50,RR Lyrae,0.99987793
393702163,50,RR Lyrae,0.99986768
363734028,53,RR Lyrae,0.99981743
16371155,51,RR Lyrae,0.99981433
301158182,39,RR Lyrae,0.99979657
428718944,46,RR Lyrae,0.99978811
284428973,51,RR Lyrae,0.99978513
3993714,50,RR Lyrae,0.99977547
428718944,37,RR Lyrae,0.99975556
35206389,44,RR Lyrae,0.99974996
353029655,55,RR Lyrae,0.99974972
467176582,47,RR Lyrae,0.99970728
270049799,37,RR Lyrae,0.9995389
389961169,47,RR Lyrae,0.99932539
237133715,55,RR Lyrae,0.99931586
363734028,52,RR Lyrae,0.9992706
237133715,41,RR Lyrae,0.9992267
207318741,39,RR Lyrae,0.99915814
237133715,52,RR Lyrae,0.99913293
293525779,27,RR Lyrae,0.99911076
377156735,45,RR Lyrae,0.9990676
182892499,35,RR Lyrae,0.99886972
180024399,38,RR Lyrae,0.99886298
35206389,43,RR Lyrae,0.99880326
237133715,54,RR Lyrae,0.99865687
237133715,53,RR Lyrae,0.99860114
142848791,48,RR Lyrae,0.99847835
377156735,46,RR Lyrae,0.99834156
234512227,29,RR Lyrae,0.99825019
88901153,38,RR Lyrae,0.99816602
35206389,42,RR Lyrae,0.99814618
158569778,54,RR Lyrae,0.99738175
100528787,32,RR Lyrae,0.9969644
66677618,38,RR Lyrae,0.99684036
295696134,50,RR Lyrae,0.99677759
393449315,54,RR Lyrae,0.99670357
234512227,28,RR Lyrae,0.99625933
7789803,38,RR Lyrae,0.9958638
111222917,29,RR Lyrae,0.99577612
159047957,40,RR Lyrae,0.99469709
177313148,28,RR Lyrae,0.99431348
272680557,49,RR Lyrae,0.99331009
272680557,48,RR Lyrae,0.99322927
302911288,47,RR Lyrae,0.99290013
91897829,45,RR Lyrae,0.99268943
231174677,33,RR Lyrae,0.99136215
141937246,36,RR Lyrae,0.98877758
460765494,36,RR Lyrae,0.98812336
184090085,55,RR Lyrae,0.9874313
207085743,29,RR Lyrae,0.9849937
91897829,46,RR Lyrae,0.98452711
268766079,30,RR Lyrae,0.98417217
385445333,53,RR Lyrae,0.98391473
167524561,31,RR Lyrae,0.98186088
58947120,45,RR Lyrae,0.98170853
37874090,33,RR Lyrae,0.98107243
209393544,28,RR Lyrae,0.97956228
165868776,37,RR Lyrae,0.977240026
435911045,32,RR Lyrae,0.97705179
292986973,42,RR Lyrae,0.97555768
184090085,54,RR Lyrae,0.97435802
100028338,33,RR Lyrae,0.97420686
75419102,55,RR Lyrae,0.97398764
461657192,47,RR Lyrae,0.97281003
259763318,27,RR Lyrae,0.97125542
452768557,32,RR Lyrae,0.96982306
167524561,30,RR Lyrae,0.96818572
377364973,47,RR Lyrae,0.96497458
70021977,54,RR Lyrae,0.96292537
58947120,44,RR Lyrae,0.96074438
301892458,28,RR Lyrae,0.96020663
142110847,37,RR Lyrae,0.95989943
142488570,53,RR Lyrae,0.95835346
332563937,35,RR Lyrae,0.95629561
7696824,31,RR Lyrae,0.95556229
402680991,38,RR Lyrae,0.95387906
167719767,33,Rotation Modulation,0.99999642
167719767,31,Rotation Modulation,0.99999011
167719767,32,Rotation Modulation,0.99998879
396831917,32,Rotation Modulation,0.999985814
167719767,28,Rotation Modulation,0.99998415
97507784,31,Rotation Modulation,0.99996126
167719767,34,Rotation Modulation,0.99995518
167719767,37,Rotation Modulation,0.99989951
167719767,36,Rotation Modulation,0.99985361
167719767,30,Rotation Modulation,0.9998529
167719767,39,Rotation Modulation,0.99971014
167719767,27,Rotation Modulation,0.99964762
167719767,29,Rotation Modulation,0.99929619
167719767,38,Rotation Modulation,0.9991591
8000287,35,Rotation Modulation,0.99832803
167719767,35,Rotation Modulation,0.99772078
66646955,31,Rotation Modulation,0.99737692
17149796,43,Rotation Modulation,0.99516195
251079483,47,Rotation Modulation,0.97555041
276652725,55,Rotation Modulation,0.97482401
138216657,54,Rotation Modulation,0.97086549
352960335,55,Rotation Modulation,0.97065091
158920144,41,Rotation Modulation,0.97045934
257605749,31,Rotation Modulation,0.9702847
158669386,36,Rotation Modulation,0.96948838
179006947,38,Rotation Modulation,0.96917266
44877094,43,Rotation Modulation,0.96616834
284496549,43,Rotation Modulation,0.96559262
32639126,33,Rotation Modulation,0.96476626
427376139,32,Rotation Modulation,0.96434063
49687321,42,Rotation Modulation,0.9641217
376928980,41,Rotation Modulation,0.963869333
158920144,40,Rotation Modulation,0.96372616
118676117,44,Rotation Modulation,0.96351475
32677026,33,Rotation Modulation,0.96286148
427499902,33,Rotation Modulation,0.96248442
293342917,42,Rotation Modulation,0.96238559
242955126,54,Rotation Modulation,0.96174055
301309154,42,Rotation Modulation,0.961549759
231910539,29,Rotation Modulation,0.96144259
410351494,35,Rotation Modulation,0.96135294
284476342,41,Rotation Modulation,0.96087766
302413486,30,Rotation Modulation,0.96080899
243153498,42,Rotation Modulation,0.96064329
200790342,31,Rotation Modulation,0.96017575
159312066,47,Rotation Modulation,0.96016431
404462907,30,Rotation Modulation,0.96009332
376851367,46,Rotation Modulation,0.95998621
452591471,39,Rotation Modulation,0.95928097
461303113,38,Rotation Modulation,0.959234
25002134,30,Rotation Modulation,0.95908183
24588599,32,Rotation Modulation,0.95832789
229561355,51,Rotation Modulation,0.95806247
407991441,32,Rotation Modulation,0.95804679
234284556,27,Rotation Modulation,0.95794463
242612195,38,Rotation Modulation,0.95779312
368913222,51,Rotation Modulation,0.9577716
262413434,32,Rotation Modulation,0.95764506
435880145,44,Rotation Modulation,0.95760256
201233408,28,Rotation Modulation,0.95758301
259291370,27,Rotation Modulation,0.95705062
365153226,50,Rotation Modulation,0.95695889
158788250,55,Rotation Modulation,0.95643139
440688990,44,Rotation Modulation,0.95624393
293144746,31,Rotation Modulation,0.95607722
242991771,32,Rotation Modulation,0.95593178
334234040,38,Rotation Modulation,0.95592606
24401034,32,Rotation Modulation,0.95585102
15905293,43,Rotation Modulation,0.9557001
134181262,35,Rotation Modulation,0.9556905
224276435,29,Rotation Modulation,0.95526075
427376138,32,Rotation Modulation,0.95524877
255560958,28,Rotation Modulation,0.95508116
339770560,28,Rotation Modulation,0.95492148
35159568,42,Rotation Modulation,0.95458937
150359500,36,Rotation Modulation,0.95430779
175238936,45,Rotation Modulation,0.9542129
17448232,44,Rotation Modulation,0.95399147
385208911,35,Rotation Modulation,0.95373654
203294600,51,Rotation Modulation,0.95353067
293342917,43,Rotation Modulation,0.95304871
200807596,30,Rotation Modulation,0.95303464
385589685,42,Rotation Modulation,0.95278871
38154826,42,Rotation Modulation,0.95277572
150358579,29,Rotation Modulation,0.95274717
333714255,34,Rotation Modulation,0.95274466
112322390,34,Rotation Modulation,0.95271307
279536833,31,Rotation Modulation,0.95269573
125530623,48,Rotation Modulation,0.95259202
7647775,32,Rotation Modulation,0.9525553
142155612,47,Rotation Modulation,0.95245343
150359500,32,Rotation Modulation,0.9524197
440688990,43,Rotation Modulation,0.9522959
25153167,37,Rotation Modulation,0.95229268
400314728,43,Rotation Modulation,0.95224845
125552083,48,Rotation Modulation,0.95208138
1101395905,51,Rotation Modulation,0.95203727
219149381,33,Rotation Modulation,0.95203596
435881139,43,Rotation Modulation,0.95203567
461297475,51,Rotation Modulation,0.95203221
91515785,30,Rotation Modulation,0.95198727
234497476,28,Rotation Modulation,0.95163715
284496549,45,Rotation Modulation,0.9512862
339770560,37,Rotation Modulation,0.95104331
310234250,52,Rotation Modulation,0.950927377
24588599,33,Rotation Modulation,0.950757146
368842434,51,Rotation Modulation,0.9506858
24628480,32,Rotation Modulation,0.95066464
54665494,38,Rotation Modulation,0.95065755
229514638,49,Rotation Modulation,0.95065552
470997294,40,Rotation Modulation,0.95052332
376928980,40,Rotation Modulation,0.95044869
9964897,31,Rotation Modulation,0.95044136
286148124,36,Rotation Modulation,0.95039952
91677692,44,Rotation Modulation,0.95032293
10183070,49,Rotation Modulation,0.95029622
16074786,47,Rotation Modulation,0.95005655
